,theme,nom_event,adresse,ville,cp,dep,date_d,date_f,site_web
245,Marchés aux puces,Troc et Puces de Torcy,Centre ville Torcy - 77200,TORCY,77200,77,04 October 2026,,
246,Théatres,La revanche d'une brune,,LAGNY-SUR-MARNE -,77400,77,09 October 2026,,
247,Humour et one (wo)man show,Elodie arnould,,DAMMARIE-LES-LYS -,77190,77,10 October 2026,,
248,Humour et one (wo)man show,José cruz,,MONTEVRAIN -,77144,77,10 October 2026,,
249,Théatres,Philibert le magicien,,LAGNY-SUR-MARNE -,77400,77,10 October 2026,,
250,Fêtes locales,Fête du cidre de Beton-Bazoches,Centre village Beton-Bazoches - 77320,BETON-BAZOCHES,77320,77,11 October 2026,,
251,Vide-greniers,Brocante de la fête du cidre,Village,PRESLES-EN-BRIE,77220,77,11 October 2026,,
252,Théatres,"Ma femme, la tienne, la nôtre",,MONTEVRAIN -,77144,77,11 October 2026,,
253,Fêtes locales,Fête de la pomme &#127822;,Presles en brie Presles en brie,PRESLES-EN-BRIE,77220,77,11 October 2026,,
254,Concerts,BLACK STAR RIDERS + TYKETTO,,SAVIGNY-LE-TEMPLE -,77176,77,16 October 2026,,
255,Humour et one (wo)man show,Booder,,CLAYE-SOUILLY -,77410,77,17 October 2026,,
256,Théatres,Coup de Bluff au Cabaret,,MELUN -,77000,77,17 October 2026,,
257,Théatres,Coup de bluff au cabaret,,MELUN -,77000,77,17 October 2026,,
258,Evènements Country,BAL CD COUNTRY,Le CLUB COUNTRY DE MORTCERF Salle des Fêtes de Mortcerf 77163 Mortcerf,MORTCERF,77163,77,17 October 2026,,
259,Humour et one (wo)man show,Malik bentalha,,DAMMARIE-LES-LYS -,77190,77,22 October 2026,,
260,Bourses,64éme BOURSE AUX JOUETS ANCIENS,40 RUE DES VARENNES,SOUPPES-SUR-LOING,77460,77,25 October 2026,,
261,Théatres,Chocottes et chamallows,,LAGNY-SUR-MARNE -,77400,77,27 October 2026,,
262,Evènements,Chelles relais de la voie sacrée,Chelles,CHELLES,77500,77,30 October 2026,,
263,Evènements,Couilly pont aux dames relais de la voie sacrée,Couilly pont aux dames,COUILLY-PONT-AUX-DAMES,77860,77,30 October 2026,,
264,Evènements,La Ferté sous Jouarre relais de la voie sacrée,La Ferté sous Jouarre,LA FERTE-SOUS-JOUARRE,77260,77,30 October 2026,,
265,Evènements,Meaux relais de la voie sacrée,Meaux,MEAUX,77100,77,30 October 2026,,
266,Evènements,Montry relais de la voie sacrée,Montry,MONTRY,77450,77,30 October 2026,,
267,Evènements,Quincy-Voisins relais de la voie sacrée,Quincy-Voisins,QUINCY-VOISINS,77860,77,30 October 2026,,
268,Evènements,Saint Germain sur Morin relais de la voie sacrée,Saint Germain sur Morin,SAINT-GERMAIN-SUR-MORIN,77860,77,30 October 2026,,
269,Evènements,Saint-Jean les -Deux-Jumeaux relais de la voie sacrée,Saint-Jean les -Deux-Jumeaux,SAINT-JEAN-LES-DEUX-JUMEAUX,77660,77,30 October 2026,,
270,Evènements,Trilport relais de la voie sacrée,Trilport,TRILPORT,77470,77,30 October 2026,,
271,Loisirs et tourisme,Visite en journée,,MAINCY -,77950,77,01 November 2026,,
272,Loisirs et tourisme,Pass monuments provins,,PROVINS -,77160,77,01 November 2026,,
273,Loisirs et tourisme,Pass provins + la légende des chevaliers,,PROVINS -,77160,77,01 November 2026,,
274,Loisirs et tourisme,Pass provins + les aigles des remparts,,PROVINS -,77160,77,01 November 2026,,
275,Loisirs et tourisme,Le ballon panoramagique,,MAGNY-LE-HONGRE -,77700,77,02 November 2026,,
276,Humour et one (wo)man show,Tony saint laurent,,LAGNY-SUR-MARNE -,77400,77,05 November 2026,,
277,Théatres,Michèle laroque et kad merad,,DAMMARIE-LES-LYS -,77190,77,05 November 2026,,
278,Parc,Chichoune - accroforest,,LESIGNY -,77150,77,08 November 2026,,
279,Bals Danses,Après-midi dansante,salle jean ferrat Varennes-sur-Seine(77),VARENNES-SUR-SEINE,77130,77,10 November 2026,,
280,Evènements,Cérémonies commémoratives 11 novembre,monument aux morts,BAILLY-ROMAINVILLIERS,77700,77,11 November 2026,,
281,Sorties,Commémoration de l'Armistice,,BUSSY-SAINT-GEORGES -,77600,77,11 November 2026,,
282,Fêtes locales,LA FÊTE DE LA NIFLETTE,Centre ville Provins - 77160,PROVINS,77160,77,11 November 2026,,
283,Evènements,Armistice du 11 Novembre 1918,,EGREVILLE -,77620,77,11 November 2026,,
284,Evènements,Cérémonie 11 novembre,,MEAUX -,77100,77,11 November 2026,,
285,Evènements,Commémoration Armistice du 11 novembre 1918,,NANGIS -,77370,77,11 November 2026,,
286,Evènements,Commémoration du 11 novembre 1918,Parc de la mairie devant les monuments aux morts,CHAUCONIN-NEUFMONTIERS,77124,77,11 November 2026,,
287,Evènements,Commémoration de l’armistice du 11 novembre 1918,place de la Bosse,SAINT-MAMMES,77670,77,11 November 2026,,
288,Théatres,Leurs desirs font desordre,,LAGNY-SUR-MARNE -,77400,77,13 November 2026,,
289,Bourses,Bourse des collectionneurs de Beaumont-du-Gatinais,6 Rue du Mail-Est 77890 Beaumont-du-Gâtinais,BEAUMONT-DU-GATINAIS,77890,77,15 November 2026,,
290,Spectacle et comedie musicale,Clément blouin,,MELUN -,77000,77,15 November 2026,,
291,Salons,Salon des Collectionneurs,77 rue du Général Leclerc 77120 Coulommiers,COULOMMIERS,77120,77,15 November 2026,,
292,Evènements Country,BAL CD COUNTRY,LES AMIS DE LA COUNTRY 77 Salle Henri Forgeard 77320 La Ferté Gaucher,LA FERTE-GAUCHER,77320,77,15 November 2026,,
293,Spectacles,Clément Blouin - Magicien C'est Pas un Métier,,MELUN -,77000,77,15 November 2026,,
294,Humour et one (wo)man show,La troupe du jamel comedy club,,DAMMARIE-LES-LYS -,77190,77,20 November 2026,,
295,Brocantes,Week-end de la famille avec la brocante de l'enfance,gymnase de Lilandry,BAILLY-ROMAINVILLIERS,77700,77,21 November 2026,,
296,Concerts,Laurent voulzy,,DAMMARIE-LES-LYS -,77190,77,21 November 2026,,
297,Marchés de Noël,MARCHE DE NOEL,Rue des bois,GRISY-SUISNES,77166,77,21 November 2026,22 November 2026,
298,Evènements Country,BAL CD COUNTRY,COUNTRY DANCE MOUROUX (Date à confirmée) Salle des fêtes -Place du 27 Août 77515 Saint Augustin,SAINT-AUGUSTIN,77515,77,21 November 2026,,
299,Evènements Country,BAL CD COUNTRY,CLUB AMAZONE COUNTRY Foyer Rural - 3 Georges Clémenceau 77510 Rebais,REBAIS,77510,77,22 November 2026,,
300,Humour et one (wo)man show,Philippe caveriviere,,DAMMARIE-LES-LYS -,77190,77,28 November 2026,,
301,Danse,To your eternity,,MELUN -,77000,77,28 November 2026,,
302,Marchés de Noël,Marché de Noel,salle des fetes,CROUY-SUR-OURCQ,77840,77,29 November 2026,,
303,Théatres,Les parents viennent de mars...,,MONTEVRAIN -,77144,77,29 November 2026,,
304,Parc,Lumigny safari réserve - saison 2026,,LUMIGNY-NESLES-ORMEAUX -,77540,77,30 November 2026,,
305,Parc,Lumigny safari réserve & terre de singes,,LUMIGNY-NESLES-ORMEAUX -,77540,77,30 November 2026,,
306,Concerts,LA RUDA,,SAVIGNY-LE-TEMPLE -,77176,77,04 December 2026,,
307,Marchés de Noël,Féerie de Noel,place de l'Europe,BAILLY-ROMAINVILLIERS,77700,77,05 December 2026,,
308,Marchés de Noël,FOIRE GOURMANDE DE NOEL,CENTRE VILLE,MEAUX,77100,77,05 December 2026,,
309,Marchés de Noël,Marché de Noel,Gymnase Tabourot,LA ROCHETTE,77000,77,05 December 2026,,
310,Théatres,Le radeau de la méduse,,MELUN -,77000,77,05 December 2026,,
311,Marchés de Noël,Marché de Noël,"rue des fossés, salle du clos",HERICY,77850,77,11 December 2026,,
312,Marchés de Noël,Marché de Noël,Place Michel Houel,CRECY-LA-CHAPELLE,77580,77,12 December 2026,,
313,Foires,Foire à la volaille,place Massenet,EGREVILLE,77620,77,12 December 2026,,
314,Marchés de Noël,Marché de Noel,,SOUPPES-SUR-LOING -,77460,77,12 December 2026,,
315,Spectacles,Les Coquettes - Nouveau Spectacle,,MELUN -,77000,77,12 December 2026,,
316,Marchés de Noël,Noel à Provins,,PROVINS -,77160,77,12 December 2026,,
317,Marchés de Noël,marché de Noel,,SAINT-MAMMES -,77670,77,13 December 2026,,
318,Evènements Country,BAL CD COUNTRY,WE COUNTRY WORLD Salle polyvalente près du stade - rue de Saint Rock 77540 Rozay en Brie,ROZAY-EN-BRIE,77540,77,20 December 2026,,
319,Messes,Émerainville Saint Eloi Messe de Noel,Saint Eloi 77184 Émerainville,EMERAINVILLE,77184,77,24 December 2026,,
320,Messes,Lognes Saint Martin Messe de Noel,Saint Martin 77185 Lognes,LOGNES,77185,77,24 December 2026,,
321,Messes,Lorrez-le-Bocage-Préaux Sainte Anne Messe de Noel,Sainte Anne 77710 Lorrez-le-Bocage-Préaux,LORREZ-LE-BOCAGE-PREAUX,77710,77,24 December 2026,,
322,Fêtes,Nouvel An Réveillon,2 avenue de l'Europe,BUSSY-SAINT-GEORGES,77600,77,31 December 2026,,
323,Loisirs et tourisme,Spa aquatonic - paris,,MONTEVRAIN -,77144,77,31 December 2026,,
324,Loisirs et tourisme,Aquatonic paris - offre decouverte,,MONTEVRAIN -,77144,77,31 December 2026,,
325,Loisirs et tourisme,Aquatonic paris - offre detente,,MONTEVRAIN -,77144,77,31 December 2026,,
326,Parc,Aquarium sea life - paris,,SERRIS -,77700,77,31 December 2026,,
327,Sorties,Réveillon de la saint Sylvestre,161 rue de l'industrie,SAVIGNY-LE-TEMPLE,77176,77,31 December 2026,,
328,Salons,Salon de la Gastronomie et Art de Vivre.,,CHAMPAGNE-SUR-SEINE -,77430,77,01 January 2027,,
329,Salons,Sculptures en fete,,CHESSY -,77700,77,01 January 2027,,
330,Evènements,Commémoration souvenir des victimes de la Déportation,,NANGIS -,77370,77,01 January 2027,,
331,Annonces cyclistes et cyclosportives,Course cycliste,Circuit,SAINT-MAMMES,77670,77,01 January 2027,,
332,Fêtes locales,Fete 1900,,SAVIGNY-LE-TEMPLE -,77176,77,01 January 2027,,
333,Parc,Parrot world,,CRECY-LA-CHAPELLE -,77580,77,03 January 2027,,
334,Salons,CONGISTOYS Salon du Jouet Ancien,Salle des Fêtes 14 rue de la Poste 77440 Congis sur Thérouanne,CONGIS-SUR-THEROUANNE,77440,77,10 January 2027,,
335,Classique et opera,Classique ?,,DAMMARIE-LES-LYS -,77190,77,16 January 2027,,
336,Evènements Country,CONCERT,SOMEWHERE COUNTRY 77 Plus d'informations à venir 77250 Villemer,VILLEMER,77250,77,17 January 2027,,
337,Concerts,With u2 day,,DAMMARIE-LES-LYS -,77190,77,22 January 2027,,
338,Théatres,Secret(s) medical,,DAMMARIE-LES-LYS -,77190,77,23 January 2027,,
339,Spectacle et comedie musicale,Dirty dancing - le tribute,,MELUN -,77000,77,30 January 2027,,
340,Salons,MARCHE DES LOISIRS CREATIFS GRANPUITS,SALLE POLYVALENTE RUE DE LA VALLEE AUX PRIEURS,GRANDPUITS-BAILLY-CARROIS,77720,77,31 January 2027,,
341,Fêtes locales,Fête du gonflable,11 rue Georges Villette,ECUELLES,77250,77,06 March 2027,,
342,Evènements Country,Country Bal,Varreddes,VARREDDES,77910,77,06 March 2027,,
343,Bourses,Bourse aux oiseaux d'élevage - CHELLES - 77500,CHELLES - 77500 - Centre culturel - 39 avenue François Mitterand,CHELLES,77500,77,07 March 2027,,
344,Humour et one (wo)man show,Leandre dans privilegie,,LAGNY-SUR-MARNE -,77400,77,11 March 2027,,
345,Théatres,La grande nuit de l'humour,,MELUN -,77000,77,12 March 2027,,
346,Concerts,Concert Celtique.,,CHAMPAGNE-SUR-SEINE -,77430,77,20 March 2027,,
347,Foires,&#129472; &#129472;Foire aux Fromages et aux Vins à COULOMMIERS,Sucrerie de Coulommiers,COULOMMIERS,77120,77,21 March 2027,,
348,Spectacle et comedie musicale,Gus illusionniste,,DAMMARIE-LES-LYS -,77190,77,27 March 2027,,
349,Salons,salon de la femme,Halle aux veaux,LA FERTE-GAUCHER,77320,77,27 March 2027,,
350,Brocantes,Brocante de Pâques,Base de loisirs de Jablines-annet,JABLINES,77450,77,27 March 2027,,
351,Salons,Salon des antiquaires et artisans d'art,salle des fêtes de Nemours,NEMOURS,77140,77,27 March 2027,,
352,Théatres,Les Grands Enfants,,MELUN -,77000,77,27 March 2027,,
353,Théatres,Les grands enfants,,MELUN -,77000,77,27 March 2027,,
354,Chasses au trésor,Chasse aux oeufs.,,CHAMPAGNE-SUR-SEINE -,77430,77,28 March 2027,,
355,Chasses au trésor,Grande Chasse aux Oeufs de Paques,,MORET-LOING-ET-ORVANNE -,77250,77,28 March 2027,,
356,Fêtes locales,Les 3 jours de Paques,,EGREVILLE -,77620,77,29 March 2027,,
357,Foires,Foire paysanne et artisanale,,LA FERTE-SOUS-JOUARRE -,77260,77,25 April 2027,,
358,Brocantes,Grande brocante,,LA FERTE-GAUCHER -,77320,77,26 April 2027,,
359,Vide-greniers,Vide greniers,,SAVIGNY-LE-TEMPLE -,77176,77,26 April 2027,,
360,Humour et one (wo)man show,Arnaud tsamere - tous contraints,,DAMMARIE-LES-LYS -,77190,77,29 April 2027,,
361,Vide-greniers,Vide-greniers et marché aux puces,,ACHERES-LA-FORET -,77760,77,01 May 2027,,
362,Vide-greniers,Vide-greniers et marché aux puces,,BOMBON -,77720,77,01 May 2027,,
363,Vide-greniers,Vide-greniers et marché aux puces,,BOULANCOURT -,77760,77,01 May 2027,,
364,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Cesson,CESSON,77240,77,01 May 2027,,
365,Vide-greniers,Vide-greniers et marché aux puces,,CHALMAISON -,77650,77,01 May 2027,,
366,Vide-greniers,1er mai brocante vide grenier,mairie place du G Leclerc,CHAILLY-EN-BIERE,77930,77,01 May 2027,,
367,"Randonnées, Trail ou Running",marathon de Sénart Grand Paris Sud,Stade Alain Mimoun de Combs-la-Ville,COMBS-LA-VILLE,77380,77,01 May 2027,,
368,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Lieusaint,LIEUSAINT,77127,77,01 May 2027,,
369,Vide-greniers,Vide grenier,rue du Parc,MAUPERTHUIS,77120,77,01 May 2027,,
370,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Nandy,NANDY,77176,77,01 May 2027,,
371,Brocantes,brocante d’Histoire et Collection,,CHAUCONIN-NEUFMONTIERS -,77124,77,01 May 2027,,
372,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Réau,REAU,77550,77,01 May 2027,,
373,Brocantes,brocante du 1er mai,,SAINT-MAMMES -,77670,77,01 May 2027,,
374,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Savigny-le-Temple,SAVIGNY-LE-TEMPLE,77176,77,01 May 2027,,
375,Sorties,Tonds moi un mouton,,SOUPPES-SUR-LOING -,77460,77,01 May 2027,,
376,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Vert-Saint Denis,VERT-SAINT-DENIS,77240,77,01 May 2027,,
377,Vide-greniers,vide grenier,,VIMPELLES -,77520,77,01 May 2027,,
378,"Randonnées, Trail ou Running",Marathon de Sénart Grand Paris,Moissy-Cramayel,MOISSY-CRAMAYEL,77550,77,01 May 2027,,
379,Marchés de Producteurs,Les amities samoisiennes,place de la république,SAMOIS-SUR-SEINE,77920,77,01 May 2027,,
380,Evènements,Cérémonies commémoratives 8 mai,monument aux morts,BAILLY-ROMAINVILLIERS,77700,77,08 May 2027,,
381,Evènements,Commémoration Victoire du 8 mai 1945,,NANGIS -,77370,77,08 May 2027,,
382,Marchés aux puces,BRADERIE CROIX ROUGE,2 RUE VOLTAIRE,NEMOURS,77140,77,08 May 2027,,
383,Evènements,Commémoration de la Victoire du 8 mai 1945,Monument aux Morts,SAINT-MAMMES,77670,77,08 May 2027,,
384,Fêtes médiévales,Fête médiévale de Fontenay-Trésigny,32 boulevard E. Hardy 77610 Fontenay-Trésigny,FONTENAY-TRESIGNY,77610,77,13 May 2027,,
385,Brocantes,Brocante de l'Ascension,Plan d'eau du moulin des prés,SAINT-REMY-LA-VANNE,77320,77,14 May 2027,,
386,Fêtes locales,Fete du village,,LESIGNY -,77150,77,14 May 2027,,
387,Foires,Grande foire expo,,BRAY-SUR-SEINE -,77480,77,16 May 2027,,
388,Fêtes,FESTINATURE,RUE DU CHATEAU,QUINCY-VOISINS,77860,77,16 May 2027,,
389,Marchés,Marché de Printemps,,SAVIGNY-LE-TEMPLE -,77176,77,16 May 2027,,
390,Vide-greniers,Vide-greniers,avenue de la societe des nations,MONTEVRAIN,77144,77,17 May 2027,,
391,Fêtes locales,La Saint Patouillat,,THOMERY -,77810,77,17 May 2027,,
392,Vide-greniers,Brocante de la pentecôte,,BELLOT -,77510,77,24 May 2027,,
393,Brocantes,grande brocante,,QUINCY-VOISINS -,77860,77,24 May 2027,,
394,Brocantes,brocante de pentecôte,77131 Touquin,TOUQUIN,77131,77,24 May 2027,,
395,Brocantes,brocante de la Pentecôte,Trilbardou,TRILBARDOU,77450,77,24 May 2027,,
396,Brocantes,brocante,Aulnoy,AULNOY,77120,77,25 May 2027,,
397,Fêtes locales,fete franco-portugaise,,PONTAULT-COMBAULT -,77340,77,25 May 2027,,
398,Vide-greniers,Brocante association Amicale Briarde des Loisirs,centre 77440 TROCY en MULTIEN,TROCY-EN-MULTIEN,77440,77,26 May 2027,,
399,"Randonnées, Trail ou Running",Les foulées de&nbsp;Bussy,,BUSSY-SAINT-GEORGES -,77600,77,30 May 2027,,
400,"Randonnées, Trail ou Running",course verte du Montois,,DONNEMARIE-DONTILLY -,77520,77,30 May 2027,,
401,Loisirs et tourisme,Château de fontainebleau,,FONTAINEBLEAU -,77300,77,04 June 2027,,
402,Festivals,Festival de bandes dessinées,,BRAY-SUR-SEINE -,77480,77,06 June 2027,,
403,Fêtes locales,La fete des roses,,BRIE-COMTE-ROBERT -,77170,77,06 June 2027,,
404,Fêtes foraines,FETE COMMUNALE / FETE FORAINE,Dans le village de Coutry,COURTRY,77181,77,06 June 2027,,
405,Fêtes locales,Fete de l'Esplanade,quartier du Luzard,NOISIEL,77186,77,06 June 2027,,
406,Brocantes,brocante de juin,,BOURRON-MARLOTTE -,77780,77,07 June 2027,,
407,Brocantes,brocante,,LE CHATELET-EN-BRIE -,77820,77,07 June 2027,,
408,"Randonnées, Trail ou Running",Trail du Pays de l'Ourcq,Place du Champivert,CROUY-SUR-OURCQ,77840,77,07 June 2027,,
409,Vide-greniers,Vide greniers de Jatteau,Avenue de l’europ,MOISSY-CRAMAYEL,77550,77,07 June 2027,,
410,Evènements,Commémoration de l’Appel du 18 juin 1940,Monument aux Morts,SAINT-MAMMES,77670,77,18 June 2027,,
411,Loisirs et tourisme,Chateau de champs sur marne,,CHAMPS-SUR-MARNE -,77420,77,31 December 2027,,
