,theme,nom_event,adresse,ville,cp,dep,date_d,date_f,site_web
670,Vide-greniers,Vide-greniers et marché aux puces,,LES EGLISOTTES-ET-CHALAURES -,33230,33,01 May 2027,,
671,Vide-greniers,vide greniers,Frontenac,FRONTENAC,33760,33,01 May 2027,,
672,Vide-greniers,Vide-greniers et marché aux puces,salle pascal Obispo,LA LANDE-DE-FRONSAC,33240,33,01 May 2027,,
673,Vide-greniers,Vide grenier et marché aux fleurs,Pellegrue,PELLEGRUE,33790,33,01 May 2027,,
674,Fêtes locales,Fete des fleurs et vide-grenier,Les Quais de Garonne 33352 La Réole,LA REOLE,33190,33,01 May 2027,,
675,Vide-greniers,Vide-greniers et fête des fleurs,La Réole,LA REOLE,33190,33,01 May 2027,,
676,Vide-greniers,vide-greniers,Rions,RIONS,33410,33,01 May 2027,,
677,Visites Portes Ouvertes,Portes Ouvertes à Saint-Emilion,Chateaux Saint-Émilion - 33330,SAINT-EMILION,33330,33,01 May 2027,,
678,Vide-greniers,Vide-greniers et marché aux puces,,SAINT-MEDARD-EN-JALLES -,33160,33,01 May 2027,,
679,Vide-greniers,Vide-greniers et marché aux puces,,SAINT-SEURIN-SUR-L'ISLE -,33660,33,01 May 2027,,
680,Vide-greniers,traditionnel Vide-greniers d'A.T.P.H.,Toulenne,TOULENNE,33210,33,01 May 2027,,
681,Vide-greniers,Vide-grenier du château,"Rue Lafon Isoré, Château de Villandraut",VILLANDRAUT,33730,33,08 May 2027,,
682,"Randonnées, Trail ou Running",Marathon des vins,Vignobles Blaye,BLAYE,33390,33,09 May 2027,,
683,Fêtes locales,Fête traditionnelle de la Saint-Yves,Village Audenge - 33980,AUDENGE,33980,33,16 May 2027,,
684,Vide-greniers,Troc-plantes à la citadelle de Blaye,La Citadelle Couvent des Minimes 33058 Blaye,BLAYE,33390,33,17 May 2027,,
685,Foires,FOIRE DE LA SAINT-FORT,Place de Verdun SAINT-DENIS-DE-PILE,SAINT-DENIS-DE-PILE,33910,33,17 May 2027,,
686,Danse,Le lac des cygnes - ballet et orchestre,,BORDEAUX -,33800,33,23 May 2027,,
687,Fêtes locales,Fete de l'Agneau,Esplanade Lafayette 33314 Pauillac,PAUILLAC,33250,33,24 May 2027,,
688,Concerts,Suzane,,BORDEAUX -,33800,33,25 May 2027,,
689,Concerts,Bernard lavilliers,,BORDEAUX -,33800,33,28 May 2027,,
690,Humour et one (wo)man show,Gil alma,,BORDEAUX -,33800,33,29 May 2027,,
691,Concerts,Toujours vivant - 500 choristes,,BORDEAUX -,33800,33,30 May 2027,,
692,Fêtes locales,fête de la belle époque,Ville Soulac-sur-Mer - 33780,SOULAC-SUR-MER,33780,33,05 June 2027,,
693,Fêtes locales,Fête locale,Salle des fêtes,SAINT-CIERS-D'ABZAC,33910,33,06 June 2027,,
694,Vide-greniers,Vide greniers,Stade 33230 ABZAC,ABZAC,33230,33,07 June 2027,,
695,"Randonnées, Trail ou Running",Bigaraid,Port de Biganos rue du port 33380 BIGANOS,BIGANOS,33380,33,07 June 2027,,
696,Evènements,Cérémonie d'hommage aux morts pour la France en Indochine,Monuments au Morts Square des frères Duvigneau 33980 AUDENGE,AUDENGE,33980,33,08 June 2027,,
697,Humour et one (wo)man show,Jose cruz,,BORDEAUX -,33800,33,12 June 2027,,
698,Marchés de potiers,Céramique en Fête marché potiers,,SADIRAC -,33670,33,13 June 2027,,
699,Humour et one (wo)man show,Constance,,BORDEAUX -,33800,33,18 June 2027,,
700,Fêtes locales,Fête de Printemps de la Jurade,33330 SAINT-EMILION,SAINT-EMILION,33330,33,21 June 2027,,
701,Fêtes locales,Bordeaux Fete le Vin,Bordeaux Fête le Vin 33000 Bordeaux,BORDEAUX,33800,33,07 July 2027,11 July 2027,
702,Jeux-sports,La Tall Ships Race 2027,Le long des Quais Quais de Bordeaux,BORDEAUX,33800,33,07 July 2027,11 July 2027,
703,Salons,Tall Ship Race 2027,Quais de Bordeaux quai Louis XVIII,BORDEAUX,33800,33,07 July 2027,11 July 2027,
704,Concerts,Julien clerc,,BORDEAUX -,33800,33,17 September 2027,,
705,Concerts,Generation celine,,BORDEAUX -,33800,33,18 September 2027,,
706,Concerts,I gotta feeling-saison 3,,BORDEAUX -,33800,33,09 October 2027,,
707,Concerts,One night of queen,,BORDEAUX -,33800,33,12 October 2027,,
708,Concerts,Patrick fiori,,BORDEAUX -,33800,33,28 November 2027,,
709,Humour et one (wo)man show,Arnaud tsamere,,BORDEAUX -,33800,33,01 December 2027,,
710,Spectacle et comedie musicale,The rise,,BORDEAUX -,33800,33,07 December 2027,,
711,Humour et one (wo)man show,Caroline estremo,,BORDEAUX -,33800,33,17 December 2027,,
712,Loisirs et tourisme,Bordeaux citypass,,BORDEAUX -,33800,33,31 December 2027,,
713,Loisirs et tourisme,Chateau de cadillac,,CADILLAC -,33410,33,31 December 2027,,
714,Loisirs et tourisme,Abbaye de la sauve-majeure,,LA SAUVE -,33670,33,31 December 2027,,
715,Spectacle et comedie musicale,"Mousquetaire, une creation du puy du fou",,BORDEAUX -,33800,33,19 February 2028,,
716,Spectacle et comedie musicale,"Mousquetaire, une creation du puy du fou",,BORDEAUX -,33800,33,19 February 2028,,
717,Concerts,Era,,BORDEAUX -,33800,33,28 February 2028,,
718,Spectacle et comedie musicale,Romeo & juliette,,BORDEAUX -,33800,33,14 April 2028,,
719,Concerts,The world of queen,,BORDEAUX -,33800,33,16 December 2028,,
